"Countries","Lat","Long","data","cases","deaths"
"China",26.8154,106.8748,2022-07-07,185,2
"China",26.8154,106.8748,2022-07-08,185,2
"China",26.8154,106.8748,2022-07-09,185,2
"China",26.8154,106.8748,2022-07-10,185,2
"China",26.8154,106.8748,2022-07-11,185,2
"China",26.8154,106.8748,2022-07-12,185,2
"China",26.8154,106.8748,2022-07-13,185,2
"China",26.8154,106.8748,2022-07-14,185,2
"China",26.8154,106.8748,2022-07-15,185,2
"China",26.8154,106.8748,2022-07-16,186,2
"China",26.8154,106.8748,2022-07-17,186,2
"China",26.8154,106.8748,2022-07-18,186,2
"China",26.8154,106.8748,2022-07-19,186,2
"China",26.8154,106.8748,2022-07-20,186,2
"China",26.8154,106.8748,2022-07-21,186,2
"China",26.8154,106.8748,2022-07-22,186,2
"China",26.8154,106.8748,2022-07-23,186,2
"China",26.8154,106.8748,2022-07-24,186,2
"China",26.8154,106.8748,2022-07-25,186,2
"China",26.8154,106.8748,2022-07-26,186,2
"China",26.8154,106.8748,2022-07-27,186,2
"China",26.8154,106.8748,2022-07-28,186,2
"China",26.8154,106.8748,2022-07-29,186,2
"China",26.8154,106.8748,2022-07-30,186,2
"China",26.8154,106.8748,2022-07-31,186,2
"China",26.8154,106.8748,2022-08-01,186,2
"China",26.8154,106.8748,2022-08-02,186,2
"China",26.8154,106.8748,2022-08-03,186,2
"China",26.8154,106.8748,2022-08-04,186,2
"China",26.8154,106.8748,2022-08-05,186,2
"China",26.8154,106.8748,2022-08-06,187,2
"China",26.8154,106.8748,2022-08-07,187,2
"China",26.8154,106.8748,2022-08-08,187,2
"China",26.8154,106.8748,2022-08-09,188,2
"China",26.8154,106.8748,2022-08-10,188,2
"China",26.8154,106.8748,2022-08-11,189,2
"China",26.8154,106.8748,2022-08-12,189,2
"China",26.8154,106.8748,2022-08-13,189,2
"China",26.8154,106.8748,2022-08-14,189,2
"China",26.8154,106.8748,2022-08-15,190,2
"China",26.8154,106.8748,2022-08-16,190,2
"China",26.8154,106.8748,2022-08-17,191,2
"China",26.8154,106.8748,2022-08-18,192,2
"China",26.8154,106.8748,2022-08-19,192,2
"China",26.8154,106.8748,2022-08-20,192,2
"China",26.8154,106.8748,2022-08-21,193,2
"China",26.8154,106.8748,2022-08-22,193,2
"China",26.8154,106.8748,2022-08-23,193,2
"China",26.8154,106.8748,2022-08-24,193,2
"China",26.8154,106.8748,2022-08-25,193,2
"China",26.8154,106.8748,2022-08-26,194,2
"China",26.8154,106.8748,2022-08-27,194,2
"China",26.8154,106.8748,2022-08-28,194,2
"China",26.8154,106.8748,2022-08-29,194,2
"China",26.8154,106.8748,2022-08-30,194,2
"China",26.8154,106.8748,2022-08-31,194,2
"China",26.8154,106.8748,2022-09-01,194,2
"China",26.8154,106.8748,2022-09-02,198,2
"China",26.8154,106.8748,2022-09-03,201,2
"China",26.8154,106.8748,2022-09-04,202,2
"China",26.8154,106.8748,2022-09-05,202,2
"China",26.8154,106.8748,2022-09-06,203,2
"China",26.8154,106.8748,2022-09-07,207,2
"China",26.8154,106.8748,2022-09-08,213,2
"China",26.8154,106.8748,2022-09-09,218,2
"China",26.8154,106.8748,2022-09-10,220,2
"China",26.8154,106.8748,2022-09-11,221,2
"China",26.8154,106.8748,2022-09-12,221,2
"China",26.8154,106.8748,2022-09-13,221,2
"China",26.8154,106.8748,2022-09-14,229,2
"China",26.8154,106.8748,2022-09-15,239,2
"China",26.8154,106.8748,2022-09-16,247,2
"China",26.8154,106.8748,2022-09-17,247,2
"China",26.8154,106.8748,2022-09-18,247,2
"China",26.8154,106.8748,2022-09-19,309,2
"China",26.8154,106.8748,2022-09-20,350,2
"China",26.8154,106.8748,2022-09-21,407,2
"China",26.8154,106.8748,2022-09-22,492,2
"China",26.8154,106.8748,2022-09-23,524,2
"China",26.8154,106.8748,2022-09-24,524,2
"China",26.8154,106.8748,2022-09-25,524,2
"China",26.8154,106.8748,2022-09-26,524,2
"China",26.8154,106.8748,2022-09-27,524,2
"China",26.8154,106.8748,2022-09-28,902,2
"China",26.8154,106.8748,2022-09-29,919,2
"China",26.8154,106.8748,2022-09-30,921,2
"China",26.8154,106.8748,2022-10-01,924,2
"China",26.8154,106.8748,2022-10-02,927,2
"China",26.8154,106.8748,2022-10-03,927,2
"China",26.8154,106.8748,2022-10-04,927,2
"China",26.8154,106.8748,2022-10-05,928,2
"China",26.8154,106.8748,2022-10-06,929,2
"China",26.8154,106.8748,2022-10-07,930,2
"China",26.8154,106.8748,2022-10-08,932,2
"China",26.8154,106.8748,2022-10-09,932,2
"China",26.8154,106.8748,2022-10-10,933,2
"China",26.8154,106.8748,2022-10-11,935,2
"China",26.8154,106.8748,2022-10-12,938,2
"China",26.8154,106.8748,2022-10-13,938,2
"China",26.8154,106.8748,2022-10-14,939,2
"China",26.8154,106.8748,2022-10-15,939,2
"China",26.8154,106.8748,2022-10-16,940,2
"China",26.8154,106.8748,2022-10-17,940,2
"China",26.8154,106.8748,2022-10-18,942,2
"China",26.8154,106.8748,2022-10-19,942,2
"China",26.8154,106.8748,2022-10-20,942,2
"China",26.8154,106.8748,2022-10-21,944,2
"China",26.8154,106.8748,2022-10-22,944,2
"China",26.8154,106.8748,2022-10-23,945,2
"China",26.8154,106.8748,2022-10-24,946,2
"China",26.8154,106.8748,2022-10-25,946,2
"China",26.8154,106.8748,2022-10-26,946,2
"China",26.8154,106.8748,2022-10-27,946,2
"China",26.8154,106.8748,2022-10-28,946,2
"China",26.8154,106.8748,2022-10-29,948,2
"China",26.8154,106.8748,2022-10-30,948,2
"China",26.8154,106.8748,2022-10-31,948,2
"China",26.8154,106.8748,2022-11-01,950,2
"China",26.8154,106.8748,2022-11-02,950,2
"China",26.8154,106.8748,2022-11-03,952,2
"China",26.8154,106.8748,2022-11-04,953,2
"China",26.8154,106.8748,2022-11-05,955,2
"China",26.8154,106.8748,2022-11-06,955,2
"China",26.8154,106.8748,2022-11-07,960,2
"China",26.8154,106.8748,2022-11-08,961,2
"China",26.8154,106.8748,2022-11-09,962,2
"China",26.8154,106.8748,2022-11-10,964,2
"China",26.8154,106.8748,2022-11-11,968,2
"China",26.8154,106.8748,2022-11-12,973,2
"China",26.8154,106.8748,2022-11-13,988,2
"China",26.8154,106.8748,2022-11-14,1001,2
"China",26.8154,106.8748,2022-11-15,1011,2
"China",26.8154,106.8748,2022-11-16,1011,2
"China",26.8154,106.8748,2022-11-17,1042,2
"China",26.8154,106.8748,2022-11-18,1048,2
"China",26.8154,106.8748,2022-11-19,1059,2
"China",26.8154,106.8748,2022-11-20,1069,2
"China",26.8154,106.8748,2022-11-21,1082,2
"China",26.8154,106.8748,2022-11-22,1082,2
"China",26.8154,106.8748,2022-11-23,1102,2
"China",26.8154,106.8748,2022-11-24,1178,2
"China",26.8154,106.8748,2022-11-25,1209,2
"China",26.8154,106.8748,2022-11-26,1237,2
"China",26.8154,106.8748,2022-11-27,1259,2
"China",26.8154,106.8748,2022-11-28,1277,2
"China",26.8154,106.8748,2022-11-29,1297,2
"China",26.8154,106.8748,2022-11-30,1297,2
"China",26.8154,106.8748,2022-12-01,1321,2
"China",26.8154,106.8748,2022-12-02,1356,2
"China",26.8154,106.8748,2022-12-03,1376,2
"China",26.8154,106.8748,2022-12-04,1385,2
"China",26.8154,106.8748,2022-12-05,1385,2
"China",26.8154,106.8748,2022-12-06,1415,2
"China",26.8154,106.8748,2022-12-07,1495,2
"China",26.8154,106.8748,2022-12-08,1707,2
"China",26.8154,106.8748,2022-12-09,1751,2
"China",26.8154,106.8748,2022-12-10,1753,2
"China",26.8154,106.8748,2022-12-11,1755,2
"China",26.8154,106.8748,2022-12-12,1756,2
"China",26.8154,106.8748,2022-12-13,1756,2
"China",26.8154,106.8748,2022-12-14,1756,2
"China",26.8154,106.8748,2022-12-15,1756,2
"China",26.8154,106.8748,2022-12-16,1756,2
"China",26.8154,106.8748,2022-12-17,1777,2
"China",26.8154,106.8748,2022-12-18,1777,2
"China",26.8154,106.8748,2022-12-19,1778,2
"China",26.8154,106.8748,2022-12-20,1778,2
"China",26.8154,106.8748,2022-12-21,1794,2
"China",26.8154,106.8748,2022-12-22,1795,2
"China",26.8154,106.8748,2022-12-23,1795,2
"China",26.8154,106.8748,2022-12-24,1796,2
"China",26.8154,106.8748,2022-12-25,1797,2
"China",26.8154,106.8748,2022-12-26,1800,2
"China",26.8154,106.8748,2022-12-27,1807,2
"China",26.8154,106.8748,2022-12-28,1810,2
"China",26.8154,106.8748,2022-12-29,1811,2
"China",26.8154,106.8748,2022-12-30,1811,2
"China",26.8154,106.8748,2022-12-31,1818,2
"China",26.8154,106.8748,2023-01-01,1906,2
"China",26.8154,106.8748,2023-01-02,1950,2
"China",26.8154,106.8748,2023-01-03,2043,2
"China",26.8154,106.8748,2023-01-04,2133,2
"China",26.8154,106.8748,2023-01-05,2202,2
"China",26.8154,106.8748,2023-01-06,2338,2
"China",26.8154,106.8748,2023-01-07,2387,2
"China",26.8154,106.8748,2023-01-08,2534,2
"China",26.8154,106.8748,2023-01-09,2534,2
"China",26.8154,106.8748,2023-01-10,2534,2
"China",26.8154,106.8748,2023-01-11,2534,2
"China",26.8154,106.8748,2023-01-12,2534,2
"China",26.8154,106.8748,2023-01-13,2534,2
"China",26.8154,106.8748,2023-01-14,2534,2
"China",26.8154,106.8748,2023-01-15,2534,2
"China",26.8154,106.8748,2023-01-16,2534,2
"China",26.8154,106.8748,2023-01-17,2534,2
"China",26.8154,106.8748,2023-01-18,2534,2
"China",26.8154,106.8748,2023-01-19,2534,2
"China",26.8154,106.8748,2023-01-20,2534,2
"China",26.8154,106.8748,2023-01-21,2534,2
"China",26.8154,106.8748,2023-01-22,2534,2
"China",26.8154,106.8748,2023-01-23,2534,2
"China",26.8154,106.8748,2023-01-24,2534,2
"China",26.8154,106.8748,2023-01-25,2534,2
"China",26.8154,106.8748,2023-01-26,2534,2
"China",26.8154,106.8748,2023-01-27,2534,2
"China",26.8154,106.8748,2023-01-28,2534,2
"China",26.8154,106.8748,2023-01-29,2534,2
"China",26.8154,106.8748,2023-01-30,2534,2
"China",26.8154,106.8748,2023-01-31,2534,2
"China",26.8154,106.8748,2023-02-01,2534,2
"China",26.8154,106.8748,2023-02-02,2534,2
"China",26.8154,106.8748,2023-02-03,2534,2
"China",26.8154,106.8748,2023-02-04,2534,2
"China",26.8154,106.8748,2023-02-05,2534,2
"China",26.8154,106.8748,2023-02-06,2534,2
"China",26.8154,106.8748,2023-02-07,2534,2
"China",26.8154,106.8748,2023-02-08,2534,2
"China",26.8154,106.8748,2023-02-09,2534,2
"China",26.8154,106.8748,2023-02-10,2534,2
"China",26.8154,106.8748,2023-02-11,2534,2
"China",26.8154,106.8748,2023-02-12,2534,2
"China",26.8154,106.8748,2023-02-13,2534,2
"China",26.8154,106.8748,2023-02-14,2534,2
"China",26.8154,106.8748,2023-02-15,2534,2
"China",26.8154,106.8748,2023-02-16,2534,2
"China",26.8154,106.8748,2023-02-17,2534,2
"China",26.8154,106.8748,2023-02-18,2534,2
"China",26.8154,106.8748,2023-02-19,2534,2
"China",26.8154,106.8748,2023-02-20,2534,2
"China",26.8154,106.8748,2023-02-21,2534,2
"China",26.8154,106.8748,2023-02-22,2534,2
"China",26.8154,106.8748,2023-02-23,2534,2
"China",26.8154,106.8748,2023-02-24,2534,2
"China",26.8154,106.8748,2023-02-25,2534,2
"China",26.8154,106.8748,2023-02-26,2534,2
"China",26.8154,106.8748,2023-02-27,2534,2
"China",26.8154,106.8748,2023-02-28,2534,2
"China",26.8154,106.8748,2023-03-01,2534,2
"China",26.8154,106.8748,2023-03-02,2534,2
"China",26.8154,106.8748,2023-03-03,2534,2
"China",26.8154,106.8748,2023-03-04,2534,2
"China",26.8154,106.8748,2023-03-05,2534,2
"China",26.8154,106.8748,2023-03-06,2534,2
"China",26.8154,106.8748,2023-03-07,2534,2
"China",26.8154,106.8748,2023-03-08,2534,2
"China",26.8154,106.8748,2023-03-09,2534,2
"China",19.1959,109.7453,2020-01-27,33,1
"China",19.1959,109.7453,2020-01-28,40,1
"China",19.1959,109.7453,2020-01-29,43,1
"China",19.1959,109.7453,2020-01-30,46,1
"China",19.1959,109.7453,2020-01-31,52,1
"China",19.1959,109.7453,2020-02-01,62,1
"China",19.1959,109.7453,2020-02-02,64,1
"China",19.1959,109.7453,2020-02-03,72,1
"China",19.1959,109.7453,2020-02-04,80,1
"China",19.1959,109.7453,2020-02-05,99,1
"China",19.1959,109.7453,2020-02-06,106,1
"China",19.1959,109.7453,2020-02-07,117,2
"China",19.1959,109.7453,2020-02-08,124,2
"China",19.1959,109.7453,2020-02-09,131,3
"China",19.1959,109.7453,2020-02-10,138,3
"China",19.1959,109.7453,2020-02-11,144,3
"China",19.1959,109.7453,2020-02-12,157,4
"China",19.1959,109.7453,2020-02-13,157,4
"China",19.1959,109.7453,2020-02-14,159,4
"China",19.1959,109.7453,2020-02-15,162,4
"China",19.1959,109.7453,2020-02-16,162,4
"China",19.1959,109.7453,2020-02-17,163,4
"China",19.1959,109.7453,2020-02-18,163,4
"China",19.1959,109.7453,2020-02-19,168,4
"China",19.1959,109.7453,2020-02-20,168,4
"China",19.1959,109.7453,2020-02-21,168,4
"China",19.1959,109.7453,2020-02-22,168,4
"China",19.1959,109.7453,2020-02-23,168,5
"China",19.1959,109.7453,2020-02-24,168,5
"China",19.1959,109.7453,2020-02-25,168,5
"China",19.1959,109.7453,2020-02-26,168,5
"China",19.1959,109.7453,2020-02-27,168,5
"China",19.1959,109.7453,2020-02-28,168,5
"China",19.1959,109.7453,2020-02-29,168,5
"China",19.1959,109.7453,2020-03-01,168,5
"China",19.1959,109.7453,2020-03-02,168,5
"China",19.1959,109.7453,2020-03-03,168,5
"China",19.1959,109.7453,2020-03-04,168,5
"China",19.1959,109.7453,2020-03-05,168,6
"China",19.1959,109.7453,2020-03-06,168,6
"China",19.1959,109.7453,2020-03-07,168,6
"China",19.1959,109.7453,2020-03-08,168,6
"China",19.1959,109.7453,2020-03-09,168,6
"China",19.1959,109.7453,2020-03-10,168,6
"China",19.1959,109.7453,2020-03-11,168,6
"China",19.1959,109.7453,2020-03-12,168,6
"China",19.1959,109.7453,2020-03-13,168,6
"China",19.1959,109.7453,2020-03-14,168,6
"China",19.1959,109.7453,2020-03-15,168,6
"China",19.1959,109.7453,2020-03-16,168,6
"China",19.1959,109.7453,2020-03-17,168,6
"China",19.1959,109.7453,2020-03-18,168,6
"China",19.1959,109.7453,2020-03-19,168,6
"China",19.1959,109.7453,2020-03-20,168,6
"China",19.1959,109.7453,2020-03-21,168,6
"China",19.1959,109.7453,2020-03-22,168,6
"China",19.1959,109.7453,2020-03-23,168,6
"China",19.1959,109.7453,2020-03-24,168,6
"China",19.1959,109.7453,2020-03-25,168,6
"China",19.1959,109.7453,2020-03-26,168,6
"China",19.1959,109.7453,2020-03-27,168,6
"China",19.1959,109.7453,2020-03-28,168,6
"China",19.1959,109.7453,2020-03-29,168,6
"China",19.1959,109.7453,2020-03-30,168,6
"China",19.1959,109.7453,2020-03-31,168,6
"China",19.1959,109.7453,2020-04-01,168,6
"China",19.1959,109.7453,2020-04-02,168,6
"China",19.1959,109.7453,2020-04-03,168,6
"China",19.1959,109.7453,2020-04-04,168,6
"China",19.1959,109.7453,2020-04-05,168,6
"China",19.1959,109.7453,2020-04-06,168,6
"China",19.1959,109.7453,2020-04-07,168,6
"China",19.1959,109.7453,2020-04-08,168,6
"China",19.1959,109.7453,2020-04-09,168,6
"China",19.1959,109.7453,2020-04-10,168,6
"China",19.1959,109.7453,2020-04-11,168,6
"China",19.1959,109.7453,2020-04-12,168,6
"China",19.1959,109.7453,2020-04-13,168,6
"China",19.1959,109.7453,2020-04-14,168,6
"China",19.1959,109.7453,2020-04-15,168,6
"China",19.1959,109.7453,2020-04-16,168,6
"China",19.1959,109.7453,2020-04-17,168,6
"China",19.1959,109.7453,2020-04-18,168,6
"China",19.1959,109.7453,2020-04-19,168,6
"China",19.1959,109.7453,2020-04-20,168,6
"China",19.1959,109.7453,2020-04-21,168,6
"China",19.1959,109.7453,2020-04-22,168,6
"China",19.1959,109.7453,2020-04-23,168,6
"China",19.1959,109.7453,2020-04-24,168,6
"China",19.1959,109.7453,2020-04-25,168,6
"China",19.1959,109.7453,2020-04-26,168,6
"China",19.1959,109.7453,2020-04-27,168,6
"China",19.1959,109.7453,2020-04-28,168,6
"China",19.1959,109.7453,2020-04-29,168,6
"China",19.1959,109.7453,2020-04-30,168,6
"China",19.1959,109.7453,2020-05-01,168,6
"China",19.1959,109.7453,2020-05-02,168,6
"China",19.1959,109.7453,2020-05-03,168,6
"China",19.1959,109.7453,2020-05-04,168,6
"China",19.1959,109.7453,2020-05-05,168,6
"China",19.1959,109.7453,2020-05-06,168,6
"China",19.1959,109.7453,2020-05-07,168,6
"China",19.1959,109.7453,2020-05-08,168,6
"China",19.1959,109.7453,2020-05-09,168,6
"China",19.1959,109.7453,2020-05-10,168,6
"China",19.1959,109.7453,2020-05-11,168,6
"China",19.1959,109.7453,2020-05-12,168,6
"China",19.1959,109.7453,2020-05-13,168,6
"China",19.1959,109.7453,2020-05-14,168,6
"China",19.1959,109.7453,2020-05-15,169,6
"China",19.1959,109.7453,2020-05-16,169,6
"China",19.1959,109.7453,2020-05-17,169,6
"China",19.1959,109.7453,2020-05-18,169,6
"China",19.1959,109.7453,2020-05-19,169,6
"China",19.1959,109.7453,2020-05-20,169,6
"China",19.1959,109.7453,2020-05-21,169,6
"China",19.1959,109.7453,2020-05-22,169,6
"China",19.1959,109.7453,2020-05-23,169,6
"China",19.1959,109.7453,2020-05-24,169,6
"China",19.1959,109.7453,2020-05-25,169,6
"China",19.1959,109.7453,2020-05-26,169,6
"China",19.1959,109.7453,2020-05-27,169,6
"China",19.1959,109.7453,2020-05-28,169,6
"China",19.1959,109.7453,2020-05-29,169,6
"China",19.1959,109.7453,2020-05-30,169,6
"China",19.1959,109.7453,2020-05-31,169,6
"China",19.1959,109.7453,2020-06-01,169,6
"China",19.1959,109.7453,2020-06-02,169,6
"China",19.1959,109.7453,2020-06-03,169,6
"China",19.1959,109.7453,2020-06-04,169,6
"China",19.1959,109.7453,2020-06-05,169,6
"China",19.1959,109.7453,2020-06-06,170,6
"China",19.1959,109.7453,2020-06-07,170,6
"China",19.1959,109.7453,2020-06-08,170,6
"China",19.1959,109.7453,2020-06-09,170,6
"China",19.1959,109.7453,2020-06-10,170,6
"China",19.1959,109.7453,2020-06-11,170,6
"China",19.1959,109.7453,2020-06-12,171,6
"China",19.1959,109.7453,2020-06-13,171,6
"China",19.1959,109.7453,2020-06-14,171,6
"China",19.1959,109.7453,2020-06-15,171,6
"China",19.1959,109.7453,2020-06-16,171,6
"China",19.1959,109.7453,2020-06-17,171,6
"China",19.1959,109.7453,2020-06-18,171,6
"China",19.1959,109.7453,2020-06-19,171,6
"China",19.1959,109.7453,2020-06-20,171,6
"China",19.1959,109.7453,2020-06-21,171,6
"China",19.1959,109.7453,2020-06-22,171,6
"China",19.1959,109.7453,2020-06-23,171,6
"China",19.1959,109.7453,2020-06-24,171,6
"China",19.1959,109.7453,2020-06-25,171,6
"China",19.1959,109.7453,2020-06-26,171,6
"China",19.1959,109.7453,2020-06-27,171,6
"China",19.1959,109.7453,2020-06-28,171,6
"China",19.1959,109.7453,2020-06-29,171,6
"China",19.1959,109.7453,2020-06-30,171,6
"China",19.1959,109.7453,2020-07-01,171,6
"China",19.1959,109.7453,2020-07-02,171,6
"China",19.1959,109.7453,2020-07-03,171,6
"China",19.1959,109.7453,2020-07-04,171,6
"China",19.1959,109.7453,2020-07-05,171,6
"China",19.1959,109.7453,2020-07-06,171,6
"China",19.1959,109.7453,2020-07-07,171,6
"China",19.1959,109.7453,2020-07-08,171,6
"China",19.1959,109.7453,2020-07-09,171,6
"China",19.1959,109.7453,2020-07-10,171,6
"China",19.1959,109.7453,2020-07-11,171,6
"China",19.1959,109.7453,2020-07-12,171,6
"China",19.1959,109.7453,2020-07-13,171,6
"China",19.1959,109.7453,2020-07-14,171,6
"China",19.1959,109.7453,2020-07-15,171,6
"China",19.1959,109.7453,2020-07-16,171,6
"China",19.1959,109.7453,2020-07-17,171,6
"China",19.1959,109.7453,2020-07-18,171,6
"China",19.1959,109.7453,2020-07-19,171,6
"China",19.1959,109.7453,2020-07-20,171,6
"China",19.1959,109.7453,2020-07-21,171,6
"China",19.1959,109.7453,2020-07-22,171,6
"China",19.1959,109.7453,2020-07-23,171,6
"China",19.1959,109.7453,2020-07-24,171,6
"China",19.1959,109.7453,2020-07-25,171,6
"China",19.1959,109.7453,2020-07-26,171,6
"China",19.1959,109.7453,2020-07-27,171,6
"China",19.1959,109.7453,2020-07-28,171,6
"China",19.1959,109.7453,2020-07-29,171,6
"China",19.1959,109.7453,2020-07-30,171,6
"China",19.1959,109.7453,2020-07-31,171,6
"China",19.1959,109.7453,2020-08-01,171,6
"China",19.1959,109.7453,2020-08-02,171,6
"China",19.1959,109.7453,2020-08-03,171,6
"China",19.1959,109.7453,2020-08-04,171,6
"China",19.1959,109.7453,2020-08-05,171,6
"China",19.1959,109.7453,2020-08-06,171,6
"China",19.1959,109.7453,2020-08-07,171,6
"China",19.1959,109.7453,2020-08-08,171,6
"China",19.1959,109.7453,2020-08-09,171,6
"China",19.1959,109.7453,2020-08-10,171,6
"China",19.1959,109.7453,2020-08-11,171,6
"China",19.1959,109.7453,2020-08-12,171,6
"China",19.1959,109.7453,2020-08-13,171,6
"China",19.1959,109.7453,2020-08-14,171,6
"China",19.1959,109.7453,2020-08-15,171,6
"China",19.1959,109.7453,2020-08-16,171,6
"China",19.1959,109.7453,2020-08-17,171,6
"China",19.1959,109.7453,2020-08-18,171,6
"China",19.1959,109.7453,2020-08-19,171,6
"China",19.1959,109.7453,2020-08-20,171,6
"China",19.1959,109.7453,2020-08-21,171,6
"China",19.1959,109.7453,2020-08-22,171,6
"China",19.1959,109.7453,2020-08-23,171,6
"China",19.1959,109.7453,2020-08-24,171,6
"China",19.1959,109.7453,2020-08-25,171,6
"China",19.1959,109.7453,2020-08-26,171,6
"China",19.1959,109.7453,2020-08-27,171,6
"China",19.1959,109.7453,2020-08-28,171,6
"China",19.1959,109.7453,2020-08-29,171,6
"China",19.1959,109.7453,2020-08-30,171,6
"China",19.1959,109.7453,2020-08-31,171,6
"China",19.1959,109.7453,2020-09-01,171,6
"China",19.1959,109.7453,2020-09-02,171,6
"China",19.1959,109.7453,2020-09-03,171,6
"China",19.1959,109.7453,2020-09-04,171,6
"China",19.1959,109.7453,2020-09-05,171,6
"China",19.1959,109.7453,2020-09-06,171,6
"China",19.1959,109.7453,2020-09-07,171,6
"China",19.1959,109.7453,2020-09-08,171,6
"China",19.1959,109.7453,2020-09-09,171,6
"China",19.1959,109.7453,2020-09-10,171,6
"China",19.1959,109.7453,2020-09-11,171,6
"China",19.1959,109.7453,2020-09-12,171,6
"China",19.1959,109.7453,2020-09-13,171,6
"China",19.1959,109.7453,2020-09-14,171,6
"China",19.1959,109.7453,2020-09-15,171,6
"China",19.1959,109.7453,2020-09-16,171,6
"China",19.1959,109.7453,2020-09-17,171,6
"China",19.1959,109.7453,2020-09-18,171,6
"China",19.1959,109.7453,2020-09-19,171,6
"China",19.1959,109.7453,2020-09-20,171,6
"China",19.1959,109.7453,2020-09-21,171,6
"China",19.1959,109.7453,2020-09-22,171,6
"China",19.1959,109.7453,2020-09-23,171,6
